,Notochord_1_corr,Notochord_1_pval,Notochord_1_qval,Notochord_1_ci_low,Notochord_1_ci_high,gene_annotation
ENSMUSG00000025017,0.7240911622669801,0.0,0.0,0.7209557304855077,0.7271969480380158,Pik3ap1
ENSMUSG00000024413,0.7231540333537503,0.0,0.0,0.7200096814999086,0.7262686931522055,Npc1
ENSMUSG00000044313,0.7224913077390682,0.0,0.0,0.7193406547787945,0.725612236279558,Mab21l3
ENSMUSG00000060519,0.7193339651399431,0.0,0.0,0.7161533728417229,0.7224846810761272,Tor3a
ENSMUSG00000043587,0.7178900313067401,0.0,0.0,0.7146957911862932,0.7210543268130754,Pxylp1
ENSMUSG00000033318,0.7168334372179939,0.0,0.0,0.7136292279243803,0.7200076524440848,Gstt2
ENSMUSG00000023393,0.7144897193737649,0.0,0.0,0.711263449661879,0.7176858867956618,Slc17a9
ENSMUSG00000035578,0.7143392856406684,0.0,0.0,0.7111116024563031,0.7175368596579753,Iqcg
ENSMUSG00000020937,0.711076908923043,0.0,0.0,0.707818646579387,0.7143049150109304,Plcd3
ENSMUSG00000052783,0.7096473452460934,0.0,0.0,0.7063757278275643,0.7128886431876085,Grk4
ENSMUSG00000005672,0.7093902665696815,0.0,0.0,0.7061162503902014,0.7126339519825557,Kit
ENSMUSG00000021636,0.7091814367913748,0.0,0.0,0.7059054727010964,0.7124270609621246,Marveld2
ENSMUSG00000090125,0.7089622190870019,0.0,0.0,0.7056842108142117,0.7122098778492248,Pou3f1
ENSMUSG00000021583,0.7082552061776941,0.0,0.0,0.7049706094385125,0.7115094225934937,Erap1
ENSMUSG00000052397,0.7070172312000411,0.0,0.0,0.703721114116269,0.7102829144476255,Ezr
ENSMUSG00000039813,0.7065937832896747,0.0,0.0,0.7032937303651182,0.7098633842025337,Tbc1d2
ENSMUSG00000021951,0.7062472168238672,0.0,0.0,0.7029439444271322,0.7095200223820413,Eef1akmt1
ENSMUSG00000028337,0.7060151354779589,0.0,0.0,0.7027097080260546,0.7092900861868509,Coro2a
ENSMUSG00000023044,0.7049658794140327,0.0,0.0,0.7016507177492083,0.7082505198021227,Csad
ENSMUSG00000002588,0.7039032842331079,0.0,0.0,0.700578279531424,0.7071977229666582,Pon1
ENSMUSG00000099190,0.7035443187696213,0.0,0.0,0.7002159922914889,0.7068420642747684,Gm27188
ENSMUSG00000020656,0.7030248236979635,0.0,0.0,0.6996916929780099,0.7063273518127956,Grhl1
ENSMUSG00000028680,0.7020024925876491,0.0,0.0,0.6986599179293801,0.7053144223562836,Plk3
ENSMUSG00000073758,0.7009283280327353,0.0,0.0,0.6975758455951955,0.7042501215604415,Sh3d21
ENSMUSG00000032446,0.6982931716324136,0.0,0.0,0.6949164482948412,0.7016390998369039,Eomes
ENSMUSG00000028600,0.6967632899174918,0.0,0.0,0.6933725355207466,0.7001231886610821,Podn
ENSMUSG00000053141,0.6953610031569575,0.0,0.0,0.6919574152623588,0.6987336806656028,Ptprt
ENSMUSG00000029330,0.6946578240559548,0.0,0.0,0.691247810627805,0.6980368999182086,Cds1
ENSMUSG00000038151,0.6943217217591814,0.0,0.0,0.6909086394071606,0.6977038536166276,Prdm1
ENSMUSG00000063234,0.6931264965193443,0.0,0.0,0.6897025128304485,0.6965194840655318,Gpr84
ENSMUSG00000070284,0.6930661810263347,0.0,0.0,0.6896416477191987,0.696459715900749,Gmppb
ENSMUSG00000000682,0.692589626141333,0.0,0.0,0.6891607519820521,0.6959874838201905,Cd52
ENSMUSG00000048677,0.6922286031506446,0.0,0.0,0.6887964425091656,0.6956297336934083,Tpcn2
ENSMUSG00000030683,0.6896824139567035,0.0,0.0,0.6862271239447582,0.6931065791458073,Sez6l2
ENSMUSG00000026354,0.6889375416127598,0.0,0.0,0.6854755015435787,0.6923684295850583,Lct
ENSMUSG00000029436,0.6884151731136456,0.0,0.0,0.6849484037259864,0.6918507713952903,Mmp17
ENSMUSG00000078554,0.6878483282524696,0.0,0.0,0.6843764309803173,0.691289033900714,Fam229a
ENSMUSG00000045394,0.687586257261682,0.0,0.0,0.6841119906446294,0.6910293228073194,Epcam
ENSMUSG00000048012,0.6863082536453553,0.0,0.0,0.6828224458746152,0.6897628146226562,Zfp473
ENSMUSG00000031808,0.6863046744854063,0.0,0.0,0.6828188344231643,0.689759267626974,Slc27a1
ENSMUSG00000098781,0.6856847942719719,0.0,0.0,0.6821933641645362,0.6891449554911513,Gm28044
ENSMUSG00000027016,0.6851091891778247,0.0,0.0,0.6816125728711374,0.6885745163195494,Zfp385b
ENSMUSG00000034947,0.683683027767236,0.0,0.0,0.680173580734424,0.6871611359008443,Tmem106a
ENSMUSG00000097971,0.6834574009128267,0.0,0.0,0.6799459264640315,0.6869375286600079,Gm26917
ENSMUSG00000068105,0.6819996347233007,0.0,0.0,0.6784750775358034,0.6854927952309258,Tnfrsf13c
ENSMUSG00000066441,0.6818326465496954,0.0,0.0,0.678306592528863,0.6853272982134178,Rdh11
ENSMUSG00000026435,0.6817079859769495,0.0,0.0,0.6781808147767849,0.6852037505882143,Slc45a3
ENSMUSG00000039232,0.6803970722106959,0.0,0.0,0.676858165415217,0.6839045282474123,Stx11
ENSMUSG00000028970,0.6803788471034773,0.0,0.0,0.6768397773137823,0.6838864655245924,Abcb1b
ENSMUSG00000022802,0.6793851592816129,0.0,0.0,0.6758372092406094,0.6829016248815151,Lmln
ENSMUSG00000034224,0.679236755729761,0.0,0.0,0.6756874805833216,0.6827545415255867,Slc38a8
ENSMUSG00000024331,0.6789525900097745,0.0,0.0,0.6754007783454444,0.6824729029442274,Dsc2
ENSMUSG00000036466,0.678739411756416,0.0,0.0,0.6751856979268372,0.6822616198384764,Megf11
ENSMUSG00000034818,0.6785952185859242,0.0,0.0,0.6750402184797072,0.6821187082069418,Celf5
ENSMUSG00000043753,0.6772118234173348,0.0,0.0,0.6736444967695474,0.6807475944964703,Dmrta1
ENSMUSG00000024579,0.6771171632688425,0.0,0.0,0.6735489940956993,0.680653773812936,Pcyox1l
ENSMUSG00000025808,0.6770985027949487,0.0,0.0,0.6735301675477824,0.680635278810135,Ccdc7a
ENSMUSG00000026205,0.6764376797989323,0.0,0.0,0.6728634663606602,0.6799803127321419,Slc23a3
ENSMUSG00000026525,0.6761738858206956,0.0,0.0,0.6725973274883662,0.6797188551985687,Opn3
ENSMUSG00000060985,0.6758306662195122,0.0,0.0,0.672251058354908,0.679378674172615,Tdrd5
ENSMUSG00000026131,0.6750188027891552,0.0,0.0,0.6714319876902219,0.6785739922220232,Dst
ENSMUSG00000038301,0.6742393692035347,0.0,0.0,0.6706456430080243,0.6778014452233638,Snx10
ENSMUSG00000042102,0.6734107692795146,0.0,0.0,0.6698097048956787,0.6769801576639565,Dmgdh
ENSMUSG00000027347,0.672941631303445,0.0,0.0,0.6693364162199674,0.6765151558724989,Rasgrp1
ENSMUSG00000029192,0.6721701072029298,0.0,0.0,0.6685580724205197,0.6757504277664209,Tbc1d14
ENSMUSG00000048234,0.6712506864088018,0.0,0.0,0.6676305349651606,0.6748390956548249,Rnf149
ENSMUSG00000051316,0.6703524316070372,0.0,0.0,0.6667243612089025,0.6739487327559439,Taf7
ENSMUSG00000024842,0.6695111024826684,0.0,0.0,0.6658756247113559,0.6731147859208371,Cabp4
ENSMUSG00000037868,0.6687396876792939,0.0,0.0,0.665097426355766,0.6723501318853086,Egr2
ENSMUSG00000074227,0.6683675344470964,0.0,0.0,0.6647220033668643,0.6719812374914652,Spint2
ENSMUSG00000040146,0.6673601808163999,0.0,0.0,0.6637058083139872,0.6709826959686342,Rgl3
ENSMUSG00000010095,0.6672492895125471,0.0,0.0,0.6635939445546513,0.6708727739146694,Slc3a2
ENSMUSG00000040136,0.6668473862324631,0.0,0.0,0.6631885181746187,0.6704743821519998,Abcc8
ENSMUSG00000009739,0.6660183242590241,0.0,0.0,0.6623521953944425,0.6696525572680736,Pou6f1
ENSMUSG00000103766,0.6656014853013758,0.0,0.0,0.6619317092723227,0.6692393536395892,Gm38392
ENSMUSG00000034450,0.6650362939642,0.0,0.0,0.6613615764391177,0.6686790878463494,Gulo
ENSMUSG00000030474,0.6645735102386299,0.0,0.0,0.6608947497342286,0.6682203341200764,Siglece
ENSMUSG00000033068,0.6644690258062065,0.0,0.0,0.6607893528969992,0.6681167591720827,Entpd6
ENSMUSG00000107096,0.6644653805133582,0.0,0.0,0.6607856757744429,0.6681131456071231,Gm43597
ENSMUSG00000033768,0.6643753284381273,0.0,0.0,0.6606948374450007,0.6680238772722349,Nrxn2
ENSMUSG00000101621,0.6637823271022752,0.0,0.0,0.6600966612437077,0.6674360343172329,Gm28905
ENSMUSG00000022180,0.6632137480937964,0.0,0.0,0.6595231248823027,0.6668723969691928,Slc7a8
ENSMUSG00000025977,0.6631284067349467,0.0,0.0,0.6594370398161663,0.6667877969718111,Boll
ENSMUSG00000020572,0.6629232657335514,0.0,0.0,0.6592301115095167,0.6665844376470645,Nampt
ENSMUSG00000040907,0.6628223703745021,0.0,0.0,0.6591283372978428,0.6664844183775847,Atp1a3
ENSMUSG00000048647,0.6616632773441558,0.0,0.0,0.657959157652392,0.6653353804699849,Exd1
ENSMUSG00000005947,0.66141708907065,0.0,0.0,0.6577108293079418,0.6650913256376644,Itgae
ENSMUSG00000027007,0.6608900763172404,0.0,0.0,0.6571792380343415,0.6645688772817682,Ssfa2
ENSMUSG00000048546,0.6608357468715886,0.0,0.0,0.6571244368015426,0.6645150181727557,Tob2
ENSMUSG00000030107,0.6608119169777169,0.0,0.0,0.6571003999855309,0.6644913945651224,Usp18
ENSMUSG00000084869,0.6607198071850081,0.0,0.0,0.6570074904467434,0.6644000820623612,Gm13063
ENSMUSG00000031016,0.6606097867095377,0.0,0.0,0.6568965148629374,0.6642910137652963,Wee1
ENSMUSG00000109771,0.6604302839605061,0.0,0.0,0.6567154541623317,0.6641130641964066,Gm35315
ENSMUSG00000033966,0.6596732911968904,0.0,0.0,0.6559518959706728,0.6633626168597708,Cdkl4
ENSMUSG00000075316,0.659522000834956,0.0,0.0,0.6557992943746807,0.6632126337579535,Scn9a
ENSMUSG00000044860,0.6594397609342363,0.0,0.0,0.6557163418281067,0.6631311043461648,Gm1123
ENSMUSG00000035576,0.6588005121741848,0.0,0.0,0.6550715567540641,0.6624973752129021,L3mbtl1
ENSMUSG00000097003,0.6587238250303598,0.0,0.0,0.6549942058140811,0.6624213498727057,D930007P13Rik
ENSMUSG00000024293,0.6582519390190307,0.0,0.0,0.6545182369254557,0.6619535345218798,Esco1
ENSMUSG00000015090,0.6571387509946947,0.0,0.0,0.6533954290420865,0.6608499378367338,Ptgds
ENSMUSG00000022311,0.6567753336250028,0.0,0.0,0.6530288746873392,0.6604896482324432,Csmd3
ENSMUSG00000030309,0.656728670861224,0.0,0.0,0.6529818092620678,0.6604433869495994,Caprin2
ENSMUSG00000000632,0.6564755374772846,0.0,0.0,0.6527264920483231,0.6601924310041153,Sez6
ENSMUSG00000008496,0.6557804449877916,0.0,0.0,0.6520254072437055,0.6595033133910941,Pou2f2
ENSMUSG00000040548,0.654394834882365,0.0,0.0,0.6506278711055459,0.6581295950438751,Tex2
ENSMUSG00000046213,0.6541043764839766,0.0,0.0,0.6503349159485383,0.6578416263016159,Cym
ENSMUSG00000008601,0.6536723034910233,0.0,0.0,0.6498991309629677,0.6574132547886546,Rab25
ENSMUSG00000029246,0.6534430104120191,0.0,0.0,0.6496678690063795,0.6571859250339781,Ppat
ENSMUSG00000027956,0.6533845587059853,0.0,0.0,0.649608915503133,0.6571279737123513,Tmem144
ENSMUSG00000020264,0.653018328522079,0.0,0.0,0.6492395423335078,0.6567648776884404,Slc36a2
ENSMUSG00000030560,0.6529285010294903,0.0,0.0,0.6491489442140119,0.6566758186649289,Ctsc
ENSMUSG00000020778,0.6527381738791476,0.0,0.0,0.6489569846080282,0.6564871194071897,Ten1
ENSMUSG00000100580,0.6524965474439818,0.0,0.0,0.6487132864114704,0.656247558958084,4933436I20Rik
ENSMUSG00000020641,0.6522914927486304,0.0,0.0,0.648506474137964,0.6560442569551216,Rsad2
ENSMUSG00000001420,0.6521106438535509,0.0,0.0,0.6483240756027926,0.6558649534028658,Tmem79
ENSMUSG00000026848,0.6517294335186026,0.0,0.0,0.647939600214194,0.6554869990994546,Tor1b
ENSMUSG00000097881,0.6516142770708749,0.0,0.0,0.6478234578351824,0.655372825867221,Celrr
ENSMUSG00000028341,0.6506036974663325,0.0,0.0,0.6468042335425983,0.6543708673090571,Nr4a3
ENSMUSG00000019989,0.6501810027768425,0.0,0.0,0.6463779270686779,0.6539517746172147,Enpp3
ENSMUSG00000031861,0.6501746052355923,0.0,0.0,0.646371474880822,0.6539454315749068,Lpar2
ENSMUSG00000045248,0.6500926772893991,0.0,0.0,0.6462888471694536,0.6538642015041033,Med26
ENSMUSG00000043085,0.6486556021608149,0.0,0.0,0.644839512160158,0.6524393534741959,Tmem82
ENSMUSG00000025372,0.648504501174692,0.0,0.0,0.6446871237057002,0.6522895365497666,Baiap2
ENSMUSG00000097296,0.6484695405134561,0.0,0.0,0.6446518652025044,0.6522548729433756,Gm26532
ENSMUSG00000053950,0.6482950871666909,0.0,0.0,0.6444759258700951,0.6520819016606756,Adnp2
ENSMUSG00000032127,0.6481066291923686,0.0,0.0,0.6442858630737655,0.6518950442834166,Vps11
ENSMUSG00000060715,0.6480782536403826,0.0,0.0,0.6442572459294226,0.6518669096886801,1700019A02Rik
ENSMUSG00000026189,0.6479514101714802,0.0,0.0,0.6441293226330419,0.6517411432115137,Pecr
ENSMUSG00000030921,0.6478267072894275,0.0,0.0,0.6440035583548945,0.6516174989429173,Trim30a
ENSMUSG00000021983,0.647118282499264,0.0,0.0,0.643289107799426,0.6509150842088596,Atp8a2
ENSMUSG00000033396,0.6468973925746533,0.0,0.0,0.6430663403788911,0.6506960669162849,Spg11
ENSMUSG00000102343,0.6468366044493137,0.0,0.0,0.6430050356870813,0.6506357940217509,Gm37381
ENSMUSG00000037108,0.6467202812322627,0.0,0.0,0.6428877241132969,0.6505204566089671,Zcwpw1
ENSMUSG00000040667,0.6462581666262865,0.0,0.0,0.6424216848608887,0.6500622565539266,Nup88
ENSMUSG00000026527,0.646157800514073,0.0,0.0,0.6423204667345378,0.6499627402726439,Rgs7
ENSMUSG00000033122,0.6436983147975118,0.0,0.0,0.639840144119982,0.6475240390034367,Hsd17b3
ENSMUSG00000032224,0.643515526065182,0.0,0.0,0.6396558100002008,0.6473427918408007,Fam81a
ENSMUSG00000058624,0.6427194989004217,0.0,0.0,0.6388530579996325,0.6465534730153091,Gda
ENSMUSG00000056665,0.6422342858331128,0.0,0.0,0.638363749983391,0.6460723449447632,Them6
ENSMUSG00000005514,0.6419164884383969,0.0,0.0,0.6380432722373262,0.645757221425399,Por
ENSMUSG00000032015,0.6418244883725663,0.0,0.0,0.637950496479471,0.645665995183088,Pou2f3
ENSMUSG00000025650,0.6414936878896716,0.0,0.0,0.6376169078049304,0.6453379761965155,Col7a1
ENSMUSG00000026770,0.6413618906060998,0.0,0.0,0.6374840000571391,0.645207286719717,Il2ra
ENSMUSG00000028962,0.6412441414840822,0.0,0.0,0.637365259029552,0.6450905271339437,Slc4a2
ENSMUSG00000013997,0.6407605894754651,0.0,0.0,0.6368776355639162,0.6446110369005381,Nit1
ENSMUSG00000002668,0.6404601467773527,0.0,0.0,0.6365746647346696,0.6443131163569904,Dennd1c
ENSMUSG00000015354,0.6403855865361825,0.0,0.0,0.6364994772781832,0.6442391818525677,Pcolce2
ENSMUSG00000044813,0.6401297609716164,0.0,0.0,0.636241500220466,0.6439855027219725,Shb
ENSMUSG00000026110,0.6393392917733941,0.0,0.0,0.6354443886700217,0.6432016603803972,Mgat4a
ENSMUSG00000035032,0.6391042239628559,0.0,0.0,0.6352073471743368,0.6429685616867769,Nek11
ENSMUSG00000028807,0.6389869439022025,0.0,0.0,0.6350890826769576,0.6428522637904875,Zbtb8a
ENSMUSG00000001281,0.638906964079571,0.0,0.0,0.6350084316167529,0.6427729536583822,Itgb7
ENSMUSG00000051977,0.6388987130797543,0.0,0.0,0.6350001113745432,0.6427647717414798,Prdm9
ENSMUSG00000038764,0.6384847329324098,0.0,0.0,0.6345826582668158,0.6423542565817681,Ptpn3
ENSMUSG00000057816,0.6382391699204323,0.0,0.0,0.634335036254598,0.6421107478674916,1700007G11Rik
ENSMUSG00000042460,0.6380764327312328,0.0,0.0,0.6341709349856822,0.6419493716525366,C1galt1
ENSMUSG00000067889,0.6379753129041611,0.0,0.0,0.6340689677391447,0.641849097319683,Sptbn2
ENSMUSG00000061578,0.637858447804295,0.0,0.0,0.6339511234381514,0.6417332092001143,Ksr2
ENSMUSG00000027525,0.6378374958119991,0.0,0.0,0.6339299959103631,0.6417124323456282,Phactr3
ENSMUSG00000046157,0.6374690628406295,0.0,0.0,0.6335584771657994,0.6413470781779743,Tmem229b
ENSMUSG00000054702,0.6372107203234015,0.0,0.0,0.6332979720024784,0.6410908934465454,Ap1s3
ENSMUSG00000055137,0.6371850169928879,0.0,0.0,0.6332720535518254,0.641065404753806,Sugct
ENSMUSG00000003309,0.6369748910213141,0.0,0.0,0.6330601692918654,0.6408570331354136,Ap1m2
ENSMUSG00000037434,0.6368943938185299,0.0,0.0,0.6329789986614126,0.6407772078566074,Slc30a1
ENSMUSG00000062190,0.6366394982690159,0.0,0.0,0.6327219712613863,0.6405244394102059,Lancl2
ENSMUSG00000022055,0.6365506910278191,0.0,0.0,0.6326324214725778,0.6404363730676143,Nefl
ENSMUSG00000034151,0.6365164310583751,0.0,0.0,0.6325978750718594,0.6404023988939854,Zbbx
ENSMUSG00000027244,0.6364300848497959,0.0,0.0,0.6325108070329627,0.6403167729158726,Atg13
ENSMUSG00000019865,0.6359750732466746,0.0,0.0,0.6320519932954574,0.6398655550570004,Nmbr
ENSMUSG00000045053,0.6357376933053459,0.0,0.0,0.6318126308691415,0.6396301532505112,Kcng3
ENSMUSG00000098155,0.635414771966164,0.0,0.0,0.6314870138455235,0.6393099217077132,Gm27022
ENSMUSG00000023452,0.6337056744642001,0.0,0.0,0.6297636721989528,0.6376150377565551,Pisd
ENSMUSG00000005813,0.6337042851592759,0.0,0.0,0.6297622713309184,0.637613659990261,Metap1
ENSMUSG00000030800,0.6333785134118817,0.0,0.0,0.6294337889107076,0.6372905931928822,Prss8
ENSMUSG00000090626,0.6329945430770142,0.0,0.0,0.6290466254558996,0.6369098092773519,Tex9
ENSMUSG00000004934,0.6327131837723854,0.0,0.0,0.6287629275940898,0.6366307836505465,Pias4
ENSMUSG00000022432,0.6325899878952682,0.0,0.0,0.6286387080882615,0.6365086092738099,Smc1b
ENSMUSG00000022272,0.6320306190868809,0.0,0.0,0.6280746940468923,0.6359538760971037,Myo10
ENSMUSG00000050671,0.6318710628872793,0.0,0.0,0.6279138135876468,0.6357956414371636,Ism2
ENSMUSG00000010651,0.6316804723920121,0.0,0.0,0.6277216417023808,0.6356066290937528,Acaa1b
ENSMUSG00000015452,0.6316520779244881,0.0,0.0,0.627693011678222,0.6355784697014543,Ager
ENSMUSG00000028420,0.6315726259939791,0.0,0.0,0.6276129006822323,0.6354996754907692,Tmem38b
ENSMUSG00000040728,0.6312366856055305,0.0,0.0,0.6272741745455787,0.6351665151835434,Esrp1
ENSMUSG00000057606,0.6309169338593029,0.0,0.0,0.6269517726861854,0.6348494081907581,Colq
ENSMUSG00000056919,0.6307992230464838,0.0,0.0,0.6268330866242292,0.6347326706623806,Cep162
ENSMUSG00000050312,0.630610377798848,0.0,0.0,0.6266426771540733,0.6345453864947026,Nsun3
ENSMUSG00000041362,0.6303091634218977,0.0,0.0,0.6263389687712062,0.634246661135213,Shtn1
ENSMUSG00000024556,0.6302396133560356,0.0,0.0,0.626268843013411,0.6341776856136525,Me2
ENSMUSG00000005370,0.63021084421231,0.0,0.0,0.6262398357554988,0.6341491541098598,Msh6
ENSMUSG00000022412,0.6301129522436708,0.0,0.0,0.626141133644663,0.6340520706717055,Mief1
ENSMUSG00000040329,0.6300618966482678,0.0,0.0,0.6260896555697809,0.6340014367164298,Il7
ENSMUSG00000028012,0.6298736553612492,0.0,0.0,0.6258998569058398,0.6338147497189829,Rrh
ENSMUSG00000048924,0.6294719206980449,0.0,0.0,0.6254948001448173,0.6334163306032782,Ccdc125
ENSMUSG00000020738,0.6292591047389356,0.0,0.0,0.6252802251976584,0.6332052701834949,Sumo2
ENSMUSG00000022453,0.629247511497094,0.0,0.0,0.6252685361514575,0.6331937725585646,Naga
ENSMUSG00000027219,0.6291317950768094,0.0,0.0,0.6251518635703917,0.6330790104304673,Slc28a2
ENSMUSG00000041323,0.6290788093016578,0.0,0.0,0.6250984400349796,0.6330264615614118,Ak7
ENSMUSG00000048416,0.6289493763602407,0.0,0.0,0.6249679378954796,0.632898095735371,Mlf1
ENSMUSG00000049551,0.6284632128320284,0.0,0.0,0.6244777603362658,0.6324159384638919,Fzd9
ENSMUSG00000022946,0.6282803933799851,0.0,0.0,0.6242934322394875,0.632234624752957,Dopey2
ENSMUSG00000002109,0.6277907151144055,0.0,0.0,0.6237997152860864,0.6317489774513064,Ddb2
ENSMUSG00000026904,0.6277452399728263,0.0,0.0,0.6237538652437449,0.6317038764971374,Slc4a10
ENSMUSG00000040433,0.6276223650745547,0.0,0.0,0.6236299774922124,0.6315820125279858,Zbtb38
ENSMUSG00000034617,0.6275427001188761,0.0,0.0,0.6235496559683996,0.631503002895555,Mtrr
ENSMUSG00000028979,0.6271850284435391,0.0,0.0,0.6231890375386036,0.6311482724108537,Masp2
ENSMUSG00000078853,0.6271664338407618,0.0,0.0,0.6231702897866879,0.6311298306690963,Igtp
ENSMUSG00000083193,0.6271654671040379,0.0,0.0,0.6231693150878385,0.6311288718795217,4930595D18Rik
ENSMUSG00000075593,0.6265239388757773,0.0,0.0,0.6225225059161893,0.6304926147231011,Gal3st4
ENSMUSG00000037437,0.6262943106032425,0.0,0.0,0.6222909887141258,0.6302648718790462,Adam32
ENSMUSG00000053693,0.6262681484037639,0.0,0.0,0.6222646113479994,0.6302389244484133,Mast1
ENSMUSG00000001588,0.6262675823267774,0.0,0.0,0.6222640406155076,0.6302383630183273,Acap1
ENSMUSG00000030590,0.6259188716540938,0.0,0.0,0.6219124629008101,0.6298925141066324,Fam98c
ENSMUSG00000018425,0.6259073037081686,0.0,0.0,0.6219007998728074,0.6298810410682685,Dhx40
ENSMUSG00000046312,0.6259051876718696,0.0,0.0,0.6218986664440601,0.6298789423924998,AI464131
ENSMUSG00000074264,0.6254724192104539,0.0,0.0,0.6214623421559674,0.6294497232602977,Amy1
ENSMUSG00000025340,0.6253803543114436,0.0,0.0,0.6213695211298791,0.6293584131139338,Rabgef1
ENSMUSG00000034926,0.6253164647165346,0.0,0.0,0.621305106877243,0.629295047224557,Dhcr24
ENSMUSG00000096883,0.6247881590320755,0.0,0.0,0.6207724648542204,0.6287710700554231,Shisa8
ENSMUSG00000022574,0.6247634332403444,0.0,0.0,0.620747536203744,0.6287465467585004,Naprt
ENSMUSG00000022015,0.6246285134683189,0.0,0.0,0.6206115096473891,0.6286127317884048,Tnfsf11
ENSMUSG00000049928,0.6244234171696066,0.0,0.0,0.6204047313499433,0.6284093144861572,Glp2r
ENSMUSG00000039202,0.6241071198751317,0.0,0.0,0.6200858411904073,0.6280956054532647,Abhd2
ENSMUSG00000032625,0.6239511141678775,0.0,0.0,0.6199285571068137,0.6279408758636743,Thsd7a
ENSMUSG00000040280,0.6236122814150237,0.0,0.0,0.619586948929427,0.627604813656688,Ndufa4l2
ENSMUSG00000029994,0.623525759475755,0.0,0.0,0.6194997185217486,0.6275189989459743,Anxa4
ENSMUSG00000004347,0.623292881337438,0.0,0.0,0.6192649339991356,0.6272880238667962,Pde1c
ENSMUSG00000020363,0.6231818077040133,0.0,0.0,0.619152951349737,0.6271778576695263,Gfpt2
ENSMUSG00000036863,0.6231134617082581,0.0,0.0,0.6190840460983348,0.6271100699592945,Syde2
ENSMUSG00000001569,0.6230191735878661,0.0,0.0,0.6189889865471765,0.6270165519337821,Nom1
ENSMUSG00000031995,0.623018482634421,0.0,0.0,0.6189882899410399,0.6270158666232495,St14
ENSMUSG00000021236,0.6229369246646603,0.0,0.0,0.6189060647899179,0.6269349746816513,Entpd5
ENSMUSG00000027995,0.6225662637297242,0.0,0.0,0.6185323727927386,0.6265673395949092,Tlr2
ENSMUSG00000041815,0.6224614335502853,0.0,0.0,0.6184266857004854,0.626463364861663,Poldip3
ENSMUSG00000000958,0.6224479647243312,0.0,0.0,0.6184131067869554,0.6264500059351059,Slc7a7
