,Mid-Hind Gut_corr,Mid-Hind Gut_pval,Mid-Hind Gut_qval,Mid-Hind Gut_ci_low,Mid-Hind Gut_ci_high,gene_annotation
ENSMUSG00000045598,0.7779124991901756,0.0,0.0,0.7740451471275152,0.7817218034722093,Zfp553
ENSMUSG00000034781,0.777348127446687,0.0,0.0,0.7734721997946998,0.7811659204912939,Gna11
ENSMUSG00000058709,0.7771932378384628,0.0,0.0,0.7733149577574006,0.7810133595319924,Egln2
ENSMUSG00000028800,0.7764820699874128,0.0,0.0,0.7725929949705346,0.7803128777027155,Hdac1
ENSMUSG00000049401,0.776053629166367,0.0,0.0,0.7721580556292518,0.7798908700019619,Ogfr
ENSMUSG00000001229,0.7754555759779587,0.0,0.0,0.7715509373718199,0.7793017908620102,Dpp9
ENSMUSG00000026064,0.7748772389085997,0.0,0.0,0.7709638408475236,0.7787321255268361,Ptp4a1
ENSMUSG00000097219,0.7741983205070054,0.0,0.0,0.770274648079383,0.778063378890089,Gm26551
ENSMUSG00000038429,0.7740915991730096,0.0,0.0,0.770166312518772,0.7779582556912347,Usp5
ENSMUSG00000006299,0.7739247969078096,0.0,0.0,0.7699969877190753,0.7777939508300603,Aamp
ENSMUSG00000002844,0.773884212353419,0.0,0.0,0.7699557894920808,0.7777539738374879,Adprh
ENSMUSG00000025381,0.7737699851537337,0.0,0.0,0.7698398352568568,0.7776414564819969,Cnpy2
ENSMUSG00000032803,0.77364534199175,0.0,0.0,0.7697133078732656,0.7775186787957217,Cdv3
ENSMUSG00000046034,0.7734426982370686,0.0,0.0,0.7695076014270779,0.7773190672847196,Otulin
ENSMUSG00000032180,0.7723325859343236,0.0,0.0,0.7683807257380753,0.7762255522093586,Tmed1
ENSMUSG00000039536,0.7714384756638732,0.0,0.0,0.7674731316618983,0.7753447927011771,Stau1
ENSMUSG00000019579,0.7708699157004059,0.0,0.0,0.7668960056855841,0.7747847145127127,Mydgf
ENSMUSG00000031819,0.7705141402827492,0.0,0.0,0.7665348733693916,0.7744342434256481,Emc8
ENSMUSG00000034659,0.770452712089026,0.0,0.0,0.7664725205081881,0.7743737308342198,Tmem109
ENSMUSG00000024381,0.7690784464451285,0.0,0.0,0.7650775879061731,0.7730199302043497,Bin1
ENSMUSG00000036980,0.7689576585395633,0.0,0.0,0.7649549853212075,0.7729009393075605,Taf6
ENSMUSG00000003269,0.7689455324817157,0.0,0.0,0.7649426771013126,0.7728889936384855,Cyth2
ENSMUSG00000021266,0.7683100885301314,0.0,0.0,0.7642976913702993,0.7722629987204515,Wars
ENSMUSG00000025487,0.7681403923593834,0.0,0.0,0.7641254484125585,0.7720958246283117,Psmd13
ENSMUSG00000032312,0.7681267761105978,0.0,0.0,0.7641116278369771,0.7720824107248334,Csk
ENSMUSG00000040688,0.7676616824838913,0.0,0.0,0.7636395571818091,0.7716242265413277,Tbl3
ENSMUSG00000030357,0.7675517395624212,0.0,0.0,0.7635279655974367,0.7715159163338817,Fkbp4
ENSMUSG00000042305,0.7666971951712637,0.0,0.0,0.7626606149711148,0.7706740545718991,Tmem183a
ENSMUSG00000038762,0.766226665309833,0.0,0.0,0.7621830399285614,0.7702105021026392,Abcf1
ENSMUSG00000008393,0.7647519645037689,0.0,0.0,0.7606862871368295,0.768757642068649,Carhsp1
ENSMUSG00000022472,0.7637048589896143,0.0,0.0,0.7596235499431211,0.7677260194078077,Desi1
ENSMUSG00000024826,0.7633983999749953,0.0,0.0,0.7593125200882933,0.7674240878557148,Dpf2
ENSMUSG00000028857,0.7630086063004877,0.0,0.0,0.7589169153334469,0.7670400502057358,Tmem222
ENSMUSG00000026260,0.7623802950221144,0.0,0.0,0.7582792434899268,0.7664210110243438,Ndufa10
ENSMUSG00000020610,0.762262357251931,0.0,0.0,0.7581595495606243,0.7663048128453284,Amz2
ENSMUSG00000029048,0.7617099639756889,0.0,0.0,0.7575989345208405,0.7657605638921694,Rer1
ENSMUSG00000020780,0.7615164202555175,0.0,0.0,0.7574025115511052,0.7655698723508698,Srp68
ENSMUSG00000042502,0.7607770764025166,0.0,0.0,0.7566521757177942,0.7648414173648981,Cd2bp2
ENSMUSG00000038374,0.7601505424578568,0.0,0.0,0.7560163354663219,0.7642241027160486,Rbm8a
ENSMUSG00000004937,0.759636007362501,0.0,0.0,0.7554941634891105,0.7637171332986306,Sgta
ENSMUSG00000052906,0.7595860746857674,0.0,0.0,0.7554434899769479,0.7636679345595361,Ubxn8
ENSMUSG00000002393,0.7590435116342791,0.0,0.0,0.7548928802827157,0.7631333433385666,Nr2f6
ENSMUSG00000030105,0.7580503287492346,0.0,0.0,0.7538849828612574,0.7621547386995042,Arl8b
ENSMUSG00000066357,0.7574759419880129,0.0,0.0,0.7533020952001978,0.7615887744044177,Wdr6
ENSMUSG00000005936,0.7569199904087435,0.0,0.0,0.7527379218057663,0.7610409689938507,Kctd20
ENSMUSG00000044408,0.7560229838328099,0.0,0.0,0.7518276625972412,0.76015709355707,Sptssa
ENSMUSG00000021578,0.7559995126542347,0.0,0.0,0.7518038448634236,0.76013396576399,Ccdc127
ENSMUSG00000035863,0.7557283862254387,0.0,0.0,0.7515287160085837,0.7598668051802533,Palm
ENSMUSG00000018565,0.7555888610860385,0.0,0.0,0.7513871317387253,0.7597293203708185,Elp5
ENSMUSG00000024767,0.7545934255795487,0.0,0.0,0.7503770166896889,0.7587484307594516,Otub1
ENSMUSG00000068479,0.7541726743434739,0.0,0.0,0.7499500666171888,0.7583338221246244,Mfap1a
ENSMUSG00000014349,0.7538356171917372,0.0,0.0,0.7496080462137624,0.7580016832846874,Ube2z
ENSMUSG00000004530,0.7530776295971479,0.0,0.0,0.7488389053077784,0.7572547482935571,Coro1c
ENSMUSG00000017615,0.7529172689670027,0.0,0.0,0.7486761865349376,0.7570967245631285,Tnfaip1
ENSMUSG00000026279,0.7527269678806371,0.0,0.0,0.7484830876871114,0.7569091960575164,Thap4
ENSMUSG00000002524,0.7524852551496227,0.0,0.0,0.7482378223903682,0.75667100395328,Puf60
ENSMUSG00000028988,0.7524564980714193,0.0,0.0,0.7482086427331376,0.7566426656575775,Ctnnbip1
ENSMUSG00000024269,0.7524082025039223,0.0,0.0,0.7481596375097249,0.7565950733715744,Tpgs2
ENSMUSG00000003346,0.7513784076010273,0.0,0.0,0.7471147218132825,0.7555802638153443,Abhd17a
ENSMUSG00000025786,0.751014798823445,0.0,0.0,0.7467457790907241,0.7552219413738958,Zdhhc3
ENSMUSG00000056629,0.7510124229548703,0.0,0.0,0.746743368378076,0.7552196000386822,Fkbp2
ENSMUSG00000031818,0.7505339682573201,0.0,0.0,0.7462578990332166,0.7547480975148422,Cox4i1
ENSMUSG00000059409,0.7502873300657448,0.0,0.0,0.7460076466440566,0.7545050413924972,Ppp2r5d
ENSMUSG00000010047,0.7498934001111769,0.0,0.0,0.7456079466084321,0.7541168303109859,Hyal2
ENSMUSG00000000776,0.749521711654983,0.0,0.0,0.7452308166803358,0.7537505351309155,Polr3d
ENSMUSG00000028409,0.7494715369496674,0.0,0.0,0.7451799076339857,0.7537010882696198,Smu1
ENSMUSG00000042688,0.7493945179133352,0.0,0.0,0.745101761468852,0.7536251863932228,Mapk6
ENSMUSG00000019818,0.7490163077980202,0.0,0.0,0.7447180181789945,0.753252460572421,Cd164
ENSMUSG00000013593,0.7487176415513103,0.0,0.0,0.7444149844846809,0.7529581232594204,Ndufs2
ENSMUSG00000008435,0.7482375686921962,0.0,0.0,0.7439278951521741,0.7524850051255707,Rdh13
ENSMUSG00000029416,0.7479753322879499,0.0,0.0,0.7436618279828445,0.7522265658395163,Slc15a4
ENSMUSG00000028416,0.7478957023514338,0.0,0.0,0.7435810350778986,0.752148088665859,Bag1
ENSMUSG00000020089,0.7478729459232609,0.0,0.0,0.7435579463228962,0.7521256616489833,Ppa1
ENSMUSG00000003235,0.7476493222126712,0.0,0.0,0.7433310574380744,0.7519052744855227,Eif2b5
ENSMUSG00000053291,0.7470350995376077,0.0,0.0,0.742707871488189,0.7512999366739068,Rab4b
ENSMUSG00000002968,0.7468965103020793,0.0,0.0,0.742567260873713,0.751163351169288,Med25
ENSMUSG00000017299,0.7464918877814454,0.0,0.0,0.7421567389566937,0.7507645766132242,Dnttip1
ENSMUSG00000028953,0.7462452559282622,0.0,0.0,0.7419065128066942,0.750521507775316,Abcf2
ENSMUSG00000051469,0.7462399027910006,0.0,0.0,0.741901081668724,0.7505162319603689,Zfp24
ENSMUSG00000022365,0.7452263487762699,0.0,0.0,0.7408727693898716,0.7495173082004797,Derl1
ENSMUSG00000025228,0.7440436236786637,0.0,0.0,0.7396728485478676,0.7483516305695498,Actr1a
ENSMUSG00000022205,0.7437076868959209,0.0,0.0,0.7393320326184628,0.7480205310325181,Sub1
ENSMUSG00000041203,0.7435431340519139,0.0,0.0,0.7391650906266233,0.7478583468466133,2310036O22Rik
ENSMUSG00000033184,0.7428101000123744,0.0,0.0,0.7384214201788671,0.7471358582169276,Tmed7
ENSMUSG00000075486,0.7428004247064418,0.0,0.0,0.7384116045545117,0.7471263220313592,Commd6
ENSMUSG00000006736,0.7426809233039355,0.0,0.0,0.7382903702078596,0.7470085387820646,Tspan31
ENSMUSG00000022706,0.7426077088629096,0.0,0.0,0.7382160941911026,0.7469363768608093,Mrpl40
ENSMUSG00000032850,0.7424372032110429,0.0,0.0,0.7380431166984537,0.7467683219772213,Rnft2
ENSMUSG00000026003,0.7423884854270465,0.0,0.0,0.737993692753014,0.7467203043382161,Acadl
ENSMUSG00000026603,0.7423750753048174,0.0,0.0,0.7379800882601192,0.7467070869309066,Smyd2
ENSMUSG00000032527,0.7413928988486025,0.0,0.0,0.7369836855322003,0.7457390158885917,Pccb
ENSMUSG00000038690,0.7412596153041471,0.0,0.0,0.7368484729275421,0.7456076450661812,Atp5j2
ENSMUSG00000057177,0.7408944104538906,0.0,0.0,0.7364779841456653,0.7452476794565202,Gsk3a
ENSMUSG00000018974,0.7406705374248936,0.0,0.0,0.7362508733409407,0.7450270168627519,Sart3
ENSMUSG00000078429,0.7403052940443066,0.0,0.0,0.7358803497454781,0.7446670091820347,Ctdsp2
ENSMUSG00000020483,0.7399925477541272,0.0,0.0,0.7355630842812793,0.7443587440380908,Dynll2
ENSMUSG00000049764,0.7399077461521951,0.0,0.0,0.73547705763372,0.7442751571846437,Zfp280b
ENSMUSG00000002477,0.7394357777642028,0.0,0.0,0.7349982737909687,0.7438099470522634,Snrpd1
ENSMUSG00000016946,0.7391041579697515,0.0,0.0,0.7346618678909727,0.7434830732851678,Kctd5
ENSMUSG00000002458,0.7390901806598342,0.0,0.0,0.7346476889013861,0.7434692959677046,Rgs19
ENSMUSG00000061536,0.7389290976114481,0.0,0.0,0.7344842818535018,0.7433105174861363,Sec22c
ENSMUSG00000029014,0.7389124161457304,0.0,0.0,0.7344673597481008,0.7432940746489316,Dnajc2
ENSMUSG00000045438,0.7388560238821452,0.0,0.0,0.7344101540347893,0.7432384890379687,Cox19
ENSMUSG00000025917,0.7388333147212637,0.0,0.0,0.7343871173155968,0.7432161046989574,Cops5
ENSMUSG00000006456,0.738601519707105,0.0,0.0,0.7341519794620346,0.7429876246177455,Rbm14
ENSMUSG00000056076,0.7383336168459885,0.0,0.0,0.733880214360594,0.7427235517994288,Eif3b
ENSMUSG00000058076,0.7380095903541177,0.0,0.0,0.7335515184230711,0.7424041558908338,Sdhc
ENSMUSG00000024736,0.737929120082939,0.0,0.0,0.7334698888429552,0.7423248352909468,Tmem132a
ENSMUSG00000020736,0.737915317013988,0.0,0.0,0.7334558869306178,0.7423112294127809,Nt5c
ENSMUSG00000030682,0.7377585919211715,0.0,0.0,0.733296904362706,0.7421567430420013,Cdipt
ENSMUSG00000051007,0.7377568720660778,0.0,0.0,0.7332951597374505,0.7421550477513925,Pddc1
ENSMUSG00000037089,0.7369503759818524,0.0,0.0,0.7324770545910342,0.7413600645534605,Slc35b2
ENSMUSG00000040652,0.7365189756618084,0.0,0.0,0.7320394498071742,0.7409348174752464,Oaz2
ENSMUSG00000035666,0.7363620189244205,0.0,0.0,0.7318802366116713,0.7407800985984022,Gtf3c4
ENSMUSG00000032932,0.735679653577803,0.0,0.0,0.7311880670596986,0.7401074568437274,Hspa13
ENSMUSG00000022964,0.7356565292567794,0.0,0.0,0.7311646106511213,0.7400846618851984,Tmem50b
ENSMUSG00000037017,0.7355593170608069,0.0,0.0,0.7310660025104259,0.7399888341829685,Zscan21
ENSMUSG00000035621,0.7355536725994386,0.0,0.0,0.7310602770016591,0.7399832701043588,Midn
ENSMUSG00000001082,0.7352141090739601,0.0,0.0,0.7307158389331916,0.7396485411868806,Mfsd10
ENSMUSG00000019849,0.7351358770670973,0.0,0.0,0.7306364842054447,0.7395714227139095,Prep
ENSMUSG00000001910,0.7350161489275896,0.0,0.0,0.7305150380623447,0.7394533985278792,Nacc1
ENSMUSG00000042032,0.7345842758464923,0.0,0.0,0.7300769703116881,0.7390276695352292,Mat2b
ENSMUSG00000044864,0.7343967735366129,0.0,0.0,0.7298867796731637,0.7388428336420375,Ankrd50
ENSMUSG00000075700,0.7342852913517721,0.0,0.0,0.7297736994350109,0.7387329364963192,Selenot
ENSMUSG00000038406,0.734249547398738,0.0,0.0,0.729737443158715,0.7386977006960659,Scaf1
ENSMUSG00000027406,0.7342170431310032,0.0,0.0,0.7297044730246272,0.7386656585031219,Idh3b
ENSMUSG00000052428,0.7341959483133554,0.0,0.0,0.7296830758774242,0.7386448635548288,Tmco1
ENSMUSG00000031774,0.7333167194208656,0.0,0.0,0.7287912537944706,0.7377781256413857,Fam192a
ENSMUSG00000030814,0.7329092834691857,0.0,0.0,0.7283779873457716,0.7373764730398062,Bcl7c
ENSMUSG00000032737,0.7328833263136072,0.0,0.0,0.7283516588493668,0.7373508842260673,Inppl1
ENSMUSG00000062929,0.7327959345527911,0.0,0.0,0.7282630169679325,0.7372647324930883,Cfl2
ENSMUSG00000015488,0.7327145690992969,0.0,0.0,0.72818048773522,0.7371845214277076,Cacfd1
ENSMUSG00000040857,0.732677446052029,0.0,0.0,0.7281428337565176,0.7371479250290033,Erf
ENSMUSG00000037706,0.7324655523136198,0.0,0.0,0.7279279100514507,0.7369390368330729,Cd81
ENSMUSG00000030888,0.7323316991884606,0.0,0.0,0.7277921433580462,0.7368070818666422,Rrp8
ENSMUSG00000024050,0.7322180498870436,0.0,0.0,0.727676869602163,0.7366950439477697,Wiz
ENSMUSG00000031556,0.7318130181992737,0.0,0.0,0.7272660506509291,0.7362957530239945,Tm2d2
ENSMUSG00000024369,0.7316296988039047,0.0,0.0,0.7270801129817738,0.7361150309012711,Nelfe
ENSMUSG00000031667,0.7315196763765972,0.0,0.0,0.726968519470909,0.7360065669666969,Aktip
ENSMUSG00000043284,0.7312354064693004,0.0,0.0,0.7266801913971522,0.7357263227408626,Tmem11
ENSMUSG00000026849,0.7309707081970314,0.0,0.0,0.7264117158011071,0.7354653716041678,Tor1a
ENSMUSG00000063882,0.7309519612085658,0.0,0.0,0.726392701340254,0.7354468899522432,Uqcrh
ENSMUSG00000025139,0.730855149020051,0.0,0.0,0.726294507996324,0.7353514478939559,Tollip
ENSMUSG00000022503,0.7308278650320368,0.0,0.0,0.7262668347993316,0.7353245500091615,Nubp1
ENSMUSG00000109336,0.7304503078115694,0.0,0.0,0.7258838932028696,0.7349523342503693,Samd4b
ENSMUSG00000049940,0.7303988016658536,0.0,0.0,0.7258316527430154,0.7349015565735978,Pgrmc2
ENSMUSG00000026922,0.7301791303252139,0.0,0.0,0.7256088501778716,0.7346849915526446,Agpat2
ENSMUSG00000062580,0.7300623591868531,0.0,0.0,0.7254904149582686,0.7345698712730865,Timm17a
ENSMUSG00000031730,0.7300521781451427,0.0,0.0,0.7254800888414807,0.7345598341541503,Dhodh
ENSMUSG00000008140,0.7299138905717929,0.0,0.0,0.7253398309388236,0.7344235012670451,Emc10
ENSMUSG00000073616,0.7297359611152399,0.0,0.0,0.725159366891794,0.7342480862969074,Myeov2
ENSMUSG00000025173,0.7295022806999392,0.0,0.0,0.7249223586732402,0.7340177073213502,Wdr45b
ENSMUSG00000019837,0.7290256564706828,0.0,0.0,0.7244389502804851,0.7335478136234953,Gtf3c6
ENSMUSG00000001034,0.7286564427295114,0.0,0.0,0.7240644843336574,0.7331838106713234,Mapk7
ENSMUSG00000034259,0.7285512934639458,0.0,0.0,0.7239578397751104,0.7330801449241986,Exosc4
ENSMUSG00000028618,0.7280181309688081,0.0,0.0,0.723417098731229,0.73255450141519,Tmem59
ENSMUSG00000030842,0.7276029448129328,0.0,0.0,0.7229960148908325,0.7321451667235555,Lamtor1
ENSMUSG00000062169,0.7268886310220819,0.0,0.0,0.7222715623430602,0.7314409125019721,Cnih4
ENSMUSG00000059248,0.7268212457179306,0.0,0.0,0.7222032211149809,0.7313744756732392,Sept9
ENSMUSG00000007039,0.7268165505314474,0.0,0.0,0.7221984593262208,0.7313698465701848,Ddah2
ENSMUSG00000025374,0.7266475473050553,0.0,0.0,0.7220270590424824,0.7312032217372946,Nabp2
ENSMUSG00000053841,0.7261091438256403,0.0,0.0,0.7214810228984458,0.7306723916208817,Txlna
ENSMUSG00000069237,0.7259923540479584,0.0,0.0,0.7213625782128568,0.7305572439189844,Fam8a1
ENSMUSG00000007872,0.725709425443004,0.0,0.0,0.7210756416402166,0.7302782922418546,Id3
ENSMUSG00000039725,0.7251767079843561,0.0,0.0,0.7205353820178652,0.7297530586816777,Trp53rka
ENSMUSG00000052406,0.7251215431834686,0.0,0.0,0.7204794365208802,0.7296986685566506,Rexo4
ENSMUSG00000007476,0.7249912566265048,0.0,0.0,0.7203473063793803,0.729570211375742,Lrrc8a
ENSMUSG00000057594,0.72494479769002,0.0,0.0,0.7203001901198557,0.7295244046990644,Arl16
ENSMUSG00000000339,0.724568279156023,0.0,0.0,0.7199183460043856,0.7291531707778811,Rtca
ENSMUSG00000022223,0.724305461474677,0.0,0.0,0.7196518126257786,0.7288940402658586,Sdr39u1
ENSMUSG00000029599,0.7239965236249724,0.0,0.0,0.719338508788819,0.7285894349418226,Ddx54
ENSMUSG00000078453,0.7238658789842033,0.0,0.0,0.7192060184153193,0.728460621907015,Abracl
ENSMUSG00000059878,0.7233570042435581,0.0,0.0,0.7186899575805659,0.7279588783687476,Zfp422
ENSMUSG00000109324,0.723353534115835,0.0,0.0,0.7186864384669515,0.7279554568533264,Prmt1
ENSMUSG00000038503,0.7232034777756341,0.0,0.0,0.718534264092335,0.727807502402121,Mesdc2
ENSMUSG00000008683,0.7228301913031855,0.0,0.0,0.7181557106476301,0.7274394428179944,Rps15a
ENSMUSG00000024847,0.722553078756949,0.0,0.0,0.7178746899067299,0.72716620878362,Aip
ENSMUSG00000030286,0.7224277802481427,0.0,0.0,0.717747624779041,0.7270426634930525,Emc3
ENSMUSG00000020267,0.7223358046817733,0.0,0.0,0.7176543526217002,0.726951974689076,Hint1
ENSMUSG00000030499,0.7220880267969311,0.0,0.0,0.7174030826169665,0.726707662480867,Kctd15
ENSMUSG00000032601,0.7220764148277686,0.0,0.0,0.7173913070214989,0.7266962128999949,Prkar2a
ENSMUSG00000029616,0.7219616664129094,0.0,0.0,0.7172749418104286,0.7265830690533317,Erp29
ENSMUSG00000043439,0.7217319759004072,0.0,0.0,0.717042015761895,0.7263565896325728,E130012A19Rik
ENSMUSG00000029781,0.7211983291720806,0.0,0.0,0.7165008558612139,0.7258303994511267,Fkbp9
ENSMUSG00000030602,0.7211253031494999,0.0,0.0,0.7164268021505121,0.7257583933859644,Pak4
ENSMUSG00000050043,0.7210278697494722,0.0,0.0,0.7163279977445796,0.7256623206841082,Tmx2
ENSMUSG00000073639,0.720896049065127,0.0,0.0,0.7161943224835944,0.7255323406431026,Rab18
ENSMUSG00000031490,0.7206674313825724,0.0,0.0,0.715962489211706,0.7253069144189231,Eif4ebp1
ENSMUSG00000023348,0.7204075183638375,0.0,0.0,0.7156989216839953,0.7250506285268129,Trip6
ENSMUSG00000002017,0.7203644563941144,0.0,0.0,0.7156552543706282,0.7250081673693992,Fam98a
ENSMUSG00000029992,0.7203547596474664,0.0,0.0,0.7156454213170415,0.7249986059095275,Gfpt1
ENSMUSG00000008036,0.7196172316708775,0.0,0.0,0.7148975313975489,0.7242713625079734,Ap2s1
ENSMUSG00000046798,0.7195303498006681,0.0,0.0,0.7148094295863565,0.7241856914939307,Cldn12
ENSMUSG00000028617,0.7194819212225732,0.0,0.0,0.7147603210694468,0.7241379377933821,Lrrc42
ENSMUSG00000060279,0.719314888394517,0.0,0.0,0.7145909434522777,0.723973232312525,Ap2a1
ENSMUSG00000044147,0.7192941002207877,0.0,0.0,0.7145698634951284,0.723952733753064,Arf6
ENSMUSG00000046691,0.718745343554349,0.0,0.0,0.7140134075662584,0.7234116192162103,Chtf8
ENSMUSG00000020740,0.7187020780466737,0.0,0.0,0.7139695352814855,0.7233689559915596,Gga3
ENSMUSG00000058239,0.7186465389099894,0.0,0.0,0.7139132172906671,0.7233141899422864,Usf2
ENSMUSG00000028629,0.7185220898904654,0.0,0.0,0.7137870232802994,0.7231914730009789,Exo5
ENSMUSG00000043614,0.7183471026359426,0.0,0.0,0.7136095829214247,0.7230189207157606,Vps37d
ENSMUSG00000033068,0.7180605191268027,0.0,0.0,0.713318983179791,0.7227363237925041,Entpd6
ENSMUSG00000024150,0.7180108471221883,0.0,0.0,0.713268615228617,0.7226873426027595,Mcfd2
ENSMUSG00000033845,0.7179417359272786,0.0,0.0,0.7131985358092264,0.7226191924956904,Mrpl15
ENSMUSG00000001289,0.7178893855163552,0.0,0.0,0.7131454520498547,0.7225675700299349,Pfdn5
ENSMUSG00000024889,0.7175989311061636,0.0,0.0,0.7128509298100254,0.7222811535110226,Rce1
ENSMUSG00000017670,0.7175374698222227,0.0,0.0,0.7127886079721827,0.7222205464547111,Elmo2
ENSMUSG00000020321,0.7174298752801863,0.0,0.0,0.712679507119171,0.7221144471562339,Mdh1
ENSMUSG00000023571,0.7169098538822466,0.0,0.0,0.7121522087220838,0.7216016493995994,Fam132a
ENSMUSG00000035278,0.7166188957806868,0.0,0.0,0.7118571813957671,0.721314730764372,Plekhj1
ENSMUSG00000021951,0.7165018504053878,0.0,0.0,0.7117384995442009,0.7211993099136531,Eef1akmt1
ENSMUSG00000056121,0.7164491085865379,0.0,0.0,0.7116850204016288,0.7211473000366129,Fez2
ENSMUSG00000004394,0.7164234372847801,0.0,0.0,0.7116589902384132,0.7211219849775644,Tmed4
ENSMUSG00000053192,0.7163756033858445,0.0,0.0,0.7116104876999595,0.7210748148400031,Mllt11
ENSMUSG00000025036,0.7162999831737974,0.0,0.0,0.7115338105339319,0.7210002438739114,Sfxn2
ENSMUSG00000015759,0.7162443793747156,0.0,0.0,0.7114774296254147,0.7209454115194913,Cnih1
ENSMUSG00000042210,0.7159718918080477,0.0,0.0,0.7112011347052257,0.7206767035823031,Abhd14a
ENSMUSG00000030216,0.7158996692052672,0.0,0.0,0.7111279032136608,0.7206054825301796,Wbp11
ENSMUSG00000039148,0.7152939740792601,0.0,0.0,0.7105137511135083,0.7200081830037032,Sart1
ENSMUSG00000063888,0.7152398789976849,0.0,0.0,0.7104589010875315,0.7199548373995952,Rpl7l1
